// Converted from IBM/Eloquence SPR-style dictionary. Review before installing.
// Format: word<TAB>[[eSpeak phonemes]]
hydrofoils	[['haIdr@,fOIlz]]	// Eloquence: .1hY.0drx.2fOlz
biogenous	[[,baI'A:dZ@n@s]]	// Eloquence: .2bY.1a.0JX.0nxs
bouzouki	[[b@'zu:ki:]]	// Eloquence: .0bX.1zu.0ki
exultation	[[,EgzVl'teIS@n]]	// Eloquence: .2Eg.0zHl.1te.0SXn
telugu	[['tEl@,gu:]]	// Eloquence: .1tE.0lx.2gu
aquiculture	[['akw@,kVltS3:]]	// Eloquence: .1A.0kwX.2kHl.0CR
epigrammatist	[[,Ep@'gram@t@st]]	// Eloquence: .2E.0pX.1grA.0mx.0FXst
premiering	[[pr@'mi:rIN]]	// Eloquence: .0prX.1mir.0IG
ileum	[['Ili:@m]]	// Eloquence: .1I.0li.0xm
panzootically	[[,panzoU'A:t@kli:]]	// Eloquence: .2pAn.0zo.1a.0FX.0kli
gyrocompass	[['dZaIr@,kVmp@s]]	// Eloquence: .1JYr.0x.2kHm.0pXs
ileus	[['Ili:@s]]	// Eloquence: .1I.0li.0xs
utahan	[['ju:,tO:@n]]	// Eloquence: .1yu.2tc.0Xn
zymotic	[[zaI'mA:t@k]]	// Eloquence: .0zY.1ma.0FXk
extraordinaire	[[@k,strO:rt@'neIr]]	// Eloquence: .0Xk.2strcr.0FX.1ner
episcopate	[[@'pIsk@p@t]]	// Eloquence: .0X.1pI.0skx.0pXt
palanquin	[[,pal@N'ki:n]]	// Eloquence: .2pAl.0XG.1kin
hippogryph	[['hIp@grIf]]	// Eloquence: .1hI.0px.0grIf
residentiary	[[,rEz@'dEnSi:,eIri:]]	// Eloquence: .2rE.0zX.1dEn.0Si.2er.0i
transilluminate	[[,tranz@'lu:m@,neIt]]	// Eloquence: .2trAn.0zX.1lu.0mX.2net
devitrify	[[,di:'vItr@,faI]]	// Eloquence: .2di.1vI.0trX.2fY
zymosis	[[zaI'moUs@s]]	// Eloquence: .0zY.1mo.0sXs
velocitize	[[v@'lA:s@,taIz]]	// Eloquence: .0vX.1la.0sX.2tYz
demount	[[,di:'maUnt]]	// Eloquence: .2di.1mWnt
maquiladora	[[m@,ki:l@'dO:r@]]	// Eloquence: .0mx.2kil.0x.1dcr.0x
gambrinus	[[,gam'braIn@s]]	// Eloquence: .2gAm.1brY.0nxs
syrup	[['s3:@p]]	// Eloquence: .1sR.0xp
hetaeric	[[h@'ti:r@k]]	// Eloquence: .0hX.1tir.0Xk
sysex	[['sI,sEks]]	// Eloquence: .1sI.2sEks
delist	[[,di:'lIst]]	// Eloquence: .2di.1lIst
hallstatt	[['hO:lstat]]	// Eloquence: .1hcl.0stAt
desipramine	[[d@'zIpr@,mi:n]]	// Eloquence: .0dX.1zI.0prx.2min
thermocoagulation	[[,T3:moU,koU,agj@'leIS@n]]	// Eloquence: .2TR.0mo.2ko.2A.0gyX.1le.0SXn
fitaly	[['fIt@li:]]	// Eloquence: .1fI.0Fx.0li
defeasibility	[[d@,fi:z@'bIl@ti:]]	// Eloquence: .0dX.2fi.0zX.1bIl.0X.0Fi
underspin	[['Vnd3:,spIn]]	// Eloquence: .1Hn.0dR.2spIn
caudillo	[[,kaU'Di:oU]]	// Eloquence: .2kW.1Di.0o
uniseriate	[[,ju:n@'si:ri:,eIt]]	// Eloquence: .2yu.0nX.1sir.0i.2et
annunciatory	[[@'nVnsi:@,tO:ri:]]	// Eloquence: .0x.1nHn.0si.0x.2tc.0ri
spinescent	[[spaI'nEs@nt]]	// Eloquence: .0spY.1nE.0sXnt
prolamine	[['proUl@,mi:n]]	// Eloquence: .1pro.0lx.2min
seismometry	[[,saIz'mA:m@tri:]]	// Eloquence: .2sYz.1ma.0mX.0tri
conduplicate	[[,kA:n'du:pl@k@t]]	// Eloquence: .2kan.1du.0plX.0kXt
pomologic	[[,poUm@'lA:dZ@k]]	// Eloquence: .2po.0mx.1la.0JXk
realness	[['ri:ln@s]]	// Eloquence: .1ril.0nXs
macrophyte	[['makr@,faIt]]	// Eloquence: .1mA.0krx.2fYt
africander	[['afr@,kand3:]]	// Eloquence: .1A.0frX.2kAn.0dR
bahaist	[[b@'haI@st]]	// Eloquence: .0bx.1hY.0Xst
physicochemical	[[,fIz@koU'kEm@k@l]]	// Eloquence: .2fI.0zX.0ko.1kE.0mX.0kxl
emendation	[[,i:m@n'deIS@n]]	// Eloquence: .2i.0mXn.1de.0SXn
sternoclavicular	[[,st3:noUkl@'vIkj@l3:]]	// Eloquence: .2stR.0no.0klx.1vI.0kyX.0lR
spermatorrhoea	[[,sp3:mat@'ri:@]]	// Eloquence: .2spR.0mA.0Fx.1ri.0x
androcentrist	[[,andr@'sEntr@st]]	// Eloquence: .2An.0drx.1sEn.0trXst
stereotypical	[[,steIri:@'tIp@k@l]]	// Eloquence: .2ste.0ri.0x.1tI.0pX.0kxl
apetaly	[[,eI'pEt@li:]]	// Eloquence: .2e.1pE.0Fx.0li
aquaculture	[['akw@,kVltS3:]]	// Eloquence: .1A.0kwx.2kHl.0CR
trimolecular	[[,traIm@'lEkj@l3:]]	// Eloquence: .2trY.0mx.1lE.0kyX.0lR
parquetry	[['pA:rk@tri:]]	// Eloquence: .1par.0kX.0tri
tachina	[['tak@n@]]	// Eloquence: .1tA.0kX.0nx
androcentrism	[[,andr@'sEntrIz@m]]	// Eloquence: .2An.0drx.1sEn.0trI.0zxm
debride	[[d@'bri:d]]	// Eloquence: .0dX.1brid
tridentine	[[,traI'dEn,taIn]]	// Eloquence: .2trY.1dEn.2tYn
clickwrap	[['klIk,rap]]	// Eloquence: .1klIk.2rAp
transalpine	[[,tran'zal,paIn]]	// Eloquence: .2trAn.1zAl.2pYn
pteridologist	[[,tEr@'dA:l@dZ@st]]	// Eloquence: .2tEr.0X.1dal.0x.0JXst
cockaleekie	[[,kA:k@'li:ki:]]	// Eloquence: .2ka.0kx.1li.0ki
westphalian	[[,wEst'feIli:@n]]	// Eloquence: .2wEst.1fe.0li.0Xn
borealises	[[,bO:ri:'al@si:z]]	// Eloquence: .2bcr.0i.1A.0lX.0siz
morgenstern	[['moUrg@n,st3:n]]	// Eloquence: .1mor.0gXn.2stRn
bahaism	[[b@'hA:,Iz@m]]	// Eloquence: .0bx.1ha.2I.0zxm
highfalutin	[[,haIf@'lu:t@n]]	// Eloquence: .2hY.0fx.1lu.0tXn
trichlorid	[[,traI'klO:r@d]]	// Eloquence: .2trY.1klc.0rXd
refractometer	[[r@frak'tA:m@t3:]]	// Eloquence: .0rX.0frAk.1ta.0mX.0FR
compliancy	[[k@m'plaI@nsi:]]	// Eloquence: .0kxm.1plY.0Xn.0si
sericeous	[[s@'rIS@s]]	// Eloquence: .0sX.1rI.0Sxs
chetrum	[['tSi:tr@m]]	// Eloquence: .1Ci.0trxm
denumerable	[[d@'nu:m3:@b@l]]	// Eloquence: .0dX.1nu.0mR.0x.0bxl
scalogram	[['skeIl@,gram]]	// Eloquence: .1ske.0lx.2grAm
ostosis	[[,A:'stoUs@s]]	// Eloquence: .2a.1sto.0sXs
cesura	[[s@'ZUr@]]	// Eloquence: .0sX.1ZUr.0x
acetophenetidin	[[,as@toUf@'nEt@t@n]]	// Eloquence: .2A.0sX.0Fo.0fX.1nE.0FX.0FXn
judea	[[,dZu:'di:@]]	// Eloquence: .2Ju.1di.0x
tantra	[['tA:ntr@]]	// Eloquence: .1tan.0trx
coulee	[['ku:li:]]	// Eloquence: .1ku.0li
trichocyst	[['trIk@s@st]]	// Eloquence: .1trI.0kx.0sXst
masjid	[['mA:sdZ@d]]	// Eloquence: .1mas.0JXd
denumerably	[[d@'nu:m3:@bli:]]	// Eloquence: .0dX.1nu.0mR.0x.0bli
microprogramming	[['maIkroU,proU,gramIN]]	// Eloquence: .1mY.0kro.2pro.2grA.0mIG
boloney	[[b@'loUni:]]	// Eloquence: .0bx.1lo.0ni
phoneticist	[[f@'nEt@s@st]]	// Eloquence: .0fx.1nE.0FX.0sXst
psilomelane	[[,saI'lA:m@,leIn]]	// Eloquence: .2sY.1la.0mX.2len
dihybrid	[[,daI'haIbr@d]]	// Eloquence: .2dY.1hY.0brXd
dais	[['deI@s]]	// Eloquence: .1de.0Xs
absolutive	[[,abs@'lu:t@v]]	// Eloquence: .2Ab.0sx.1lu.0FXv
directrices	[[d@'rEktr@,si:z]]	// Eloquence: .0dx.1rEk.0trX.2siz
audiocasting	[['O:ti:oU,kastIN]]	// Eloquence: .1c.0Fi.0o.2kA.0stIG
sciurine	[['saI@,raIn]]	// Eloquence: .1sY.0x.2rYn
diablerie	[[di:'A:bl@ri:]]	// Eloquence: .0di.1a.0blx.0ri
phonograph	[['foUn@,graf]]	// Eloquence: .1fo.0nx.2grAf
rarefy	[['reIr@,faI]]	// Eloquence: .1rer.0X.2fY
mucocutaneous	[[,mju:k@kj@'teIni:@s]]	// Eloquence: .2myu.0kx.0kyX.1te.0ni.0xs
empedocles	[[,Em'pEt@kli:z]]	// Eloquence: .2Em.1pE.0FXk.0liz
streptonigrin	[[,strEpt@'naIgr@n]]	// Eloquence: .2strEp.0tx.1nY.0grXn
ojibwe	[[oU'dZI,bwV]]	// Eloquence: .0o.1JI.2bwH
cohune	[[,koU'hu:n]]	// Eloquence: .2ko.1hun
hopis	[['hoUpi:z]]	// Eloquence: .1ho.0piz
disciplinal	[['dIs@pl@n@l]]	// Eloquence: .1dI.0sX.0plX.0nxl
chenopod	[['ki:n@,pA:d]]	// Eloquence: .1ki.0nx.2pad
vogon	[['voUgA:n]]	// Eloquence: .1vo.0gan
doggerel	[['dO:g@r@l]]	// Eloquence: .1dc.0gx.0rxl
tantrist	[['tVntr@st]]	// Eloquence: .1tHn.0trXst
mutsuhito	[[,mu:tsu:'hi:toU]]	// Eloquence: .2mut.0su.1hi.0Fo
subring	[['sVb,rIN]]	// Eloquence: .1sHb.2rIG
beeblebrox	[['bi:b@l,brA:ks]]	// Eloquence: .1bi.0bxl.2braks
deirdre	[['di:rdr@]]	// Eloquence: .1dir.0drx
scleromata	[[skl@'roUm@t@]]	// Eloquence: .0sklx.1ro.0mx.0Fx
pentahedron	[[,pEnt@'hi:dr@n]]	// Eloquence: .2pEn.0tx.1hi.0drXn
underpart	[['Vnd3:,pA:rt]]	// Eloquence: .1Hn.0dR.2part
lenticel	[['lEnt@,sEl]]	// Eloquence: .1lEn.0tX.2sEl
coulis	[[,ku:'li:]]	// Eloquence: .2ku.1li
dextrorse	[['dEk,strO:rs]]	// Eloquence: .1dEk.2strcrs
cerebrovascular	[[,seIr@br@'vaskj@l3:]]	// Eloquence: .2se.0rx.0brx.1vAs.0kyX.0lR
nanoplankton	[['nanoU,plaNkt@n]]	// Eloquence: .1nA.0no.2plAGk.0tXn
renminbi	[[,rEnm@n'bi:]]	// Eloquence: .2rEn.0mXn.1bi
radiographs	[['reIti:oU,grafs]]	// Eloquence: .1re.0Fi.0o.2grAfs
bindspren	[['baInd,sprEn]]	// Eloquence: .1bYnd.2sprEn
orthoses	[[,O:r'ToUsi:z]]	// Eloquence: .2cr.1To.0siz
genera	[['dZEn@r@]]	// Eloquence: .1JE.0nx.0rx
demogorgon	[[,di:m@'gO:rg@n]]	// Eloquence: .2di.0mx.1gcr.0gXn
glycosylation	[[,glaIkoUs@'leIS@n]]	// Eloquence: .2glY.0ko.0sX.1le.0SXn
radiography	[[,reIti:'A:gr@fi:]]	// Eloquence: .2re.0Fi.1a.0grx.0fi
shanghais	[[,SaN'haIz]]	// Eloquence: .2SAG.1hYz
hypervitaminoses	[[,haIp3:,vaIt@m@'noUsi:z]]	// Eloquence: .2hY.0pR.2vY.0Fx.0mX.1no.0siz
tachist	[['taS@st]]	// Eloquence: .1tA.0SXst
scalade	[[sk@'leId]]	// Eloquence: .0skx.1led
tantrism	[['tVn,trIz@m]]	// Eloquence: .1tHn.2trI.0zxm
heterospory	[['hEt@roU,spO:ri:]]	// Eloquence: .1hE.0Fx.0ro.2spcr.0i
sagal	[['seIg@l]]	// Eloquence: .1se.0gxl
exaltation	[[,EgzO:l'teIS@n]]	// Eloquence: .2Eg.0zcl.1te.0SXn
exophthalmos	[[,Eks@f'Talm@s]]	// Eloquence: .2Ek.0sxf.1TAl.0mXs
calicivirus	[[k@'lIs@,vaIr@s]]	// Eloquence: .0kx.1lI.0sX.2vY.0rxs
kanamycin	[[,kan@'maIs@n]]	// Eloquence: .2kA.0nx.1mY.0sXn
tachism	[['ta,SIz@m]]	// Eloquence: .1tA.2SI.0zxm
khudzhand	[[,ku:'dZA:nd]]	// Eloquence: .2ku.1Jand
brisling	[['brIzlIN]]	// Eloquence: .1brI.0zlIG
oblongata	[[,A:bloUN'gA:t@]]	// Eloquence: .2a.0bloG.1ga.0Fx
bilharzial	[[b@l'hA:rzi:@l]]	// Eloquence: .0bXl.1har.0zi.0xl
ispahan	[[,Isp@'hA:n]]	// Eloquence: .2I.0spx.1han
astrolabes	[['astr@,leIbz]]	// Eloquence: .1A.0strx.2lebz
geophilous	[[dZi:'A:f@l@s]]	// Eloquence: .0Ji.1a.0fXl.0xs
always	[['O:l,weIz]]	// Eloquence: .1cl.2wez
dari	[['deIri:]]	// Eloquence: .1der.0i
quitclaim	[['kwIt,kleIm]]	// Eloquence: .1kwIt.2klem
teleport	[['tEl@,pO:rt]]	// Eloquence: .1tEl.0X.2pcrt
chernobyl	[[,tS3:'noUb@l]]	// Eloquence: .2CR.1no.0bxl
oktoberfest	[[,A:k'toUb3:,fEst]]	// Eloquence: .2ak.1to.0bR.2fEst
changeset	[['tSeIndZ,sEt]]	// Eloquence: .1CenJ.2sEt
hypervitaminosis	[[,haIp3:,vaIt@m@'noUs@s]]	// Eloquence: .2hY.0pR.2vY.0Fx.0mX.1no.0sXs
aerodynes	[['eIr@,daInz]]	// Eloquence: .1er.0x.2dYnz
puncheon	[['pVntS@n]]	// Eloquence: .1pHn.0C.0Xn
ancien	[[,O:nsi:'an]]	// Eloquence: .2cn.0si.1An
servile	[['s3:v@l]]	// Eloquence: .1sR.0vxl
levatores	[[,lEv@'tO:ri:z]]	// Eloquence: .2lE.0vx.1tc.0riz
abulia	[[,eI'bu:li:@]]	// Eloquence: .2e.1bu.0li.0x
suicidologist	[[,su:@saI'dA:l@dZ@st]]	// Eloquence: .2su.0X.0sY.1dal.0x.0JXst
abulic	[[,eI'bu:l@k]]	// Eloquence: .2e.1bul.0Xk
taurine	[['tO:,raIn]]	// Eloquence: .1tc.2rYn
conflation	[[k@n'fleIS@n]]	// Eloquence: .0kXn.1fle.0SXn
interphones	[['Int3:,foUnz]]	// Eloquence: .1In.0tR.2fonz
rhinovirus	[['raInoU,vaIr@s]]	// Eloquence: .1rY.0no.2vY.0rxs
totipalmate	[[,toUt@'pal,meIt]]	// Eloquence: .2to.0FX.1pAl.2met
tripura	[['trIp@r@]]	// Eloquence: .1trI.0pxr.0x
bandore	[['ban,dO:r]]	// Eloquence: .1bAn.2dcr
cavell	[['kav@l]]	// Eloquence: .1kA.0vxl
perinatally	[[,peIr@'neIt@li:]]	// Eloquence: .2pe.0rX.1ne.0FX.0li
pompatic	[[,pA:m'pat@k]]	// Eloquence: .2pam.1pA.0FXk
gingivae	[['dZIndZ@vi:]]	// Eloquence: .1JIn.0JX.0vi
mea	[['meI@]]	// Eloquence: .1me.0x
mandalic	[[m@n'dal@k]]	// Eloquence: .0mxn.1dAl.0Xk
kathisophobia	[[,kaT@soU'foUbi:@]]	// Eloquence: .2kA.0TX.0so.1fo.0bi.0x
yoctosecond	[['jA:kt@,sEk@nd]]	// Eloquence: .1yak.0tx.2sE.0kXnd
tachygraphy	[[t@'kIgr@fi:]]	// Eloquence: .0tx.1kI.0grx.0fi
slaphappy	[['slap,hapi:]]	// Eloquence: .1slAp.2hA.0pi
lanose	[['leI,noUs]]	// Eloquence: .1le.2nos
jackrabbit	[['dZa,krab@t]]	// Eloquence: .1JA.2krA.0bXt
mythoi	[['mI,TOI]]	// Eloquence: .1mI.2TO
piaf	[['pi:,A:f]]	// Eloquence: .1pi.2af
mythos	[['mI,ToUs]]	// Eloquence: .1mI.2Tos
mensheviki	[[,mEnS@'vIki:]]	// Eloquence: .2mEn.0SX.1vI.0ki
potentiality	[[p@,tEnSi:'al@ti:]]	// Eloquence: .0px.2tEn.0Si.1Al.0X.0Fi
nucleotides	[['nu:kli:@,taIdz]]	// Eloquence: .1nu.0kli.0x.2tYdz
symbiogenesis	[[,sIm,baIoU'dZEn@s@s]]	// Eloquence: .2sIm.2bY.0o.1JE.0nX.0sXs
gametogenic	[[g@,mi:t@'dZEn@k]]	// Eloquence: .0gx.2mi.0Fx.1JE.0nXk
pica	[['paIk@]]	// Eloquence: .1pY.0kx
obadiah	[[,oUb@'daI@]]	// Eloquence: .2o.0bx.1dY.0x
hellespont	[['hEl@,spA:nt]]	// Eloquence: .1hEl.0X.2spant
gasohol	[['gas@,hO:l]]	// Eloquence: .1gA.0sx.2hcl
diphenhydramine	[[,daIf@n'haIdr@,mi:n]]	// Eloquence: .2dY.0fXn.1hY.0drx.2min
viverrine	[[v@'vEr@n]]	// Eloquence: .0vX.1vE.0rXn
deuterocanonic	[[,du:t@,roUk@'nA:n@k]]	// Eloquence: .2du.0Fx.2ro.0kx.1na.0nXk
labile	[['leI,baIl]]	// Eloquence: .1le.2bYl
shitlist	[['SIt,lIst]]	// Eloquence: .1SIt.2lIst
tachiste	[[,ta'Si:st]]	// Eloquence: .2tA.1Sist
geneticist	[[dZ@'nEt@s@st]]	// Eloquence: .0JX.1nE.0FX.0sXst
génoise	[[,ZeIn'wA:z]]	// Eloquence: .2Zen.1waz
mic	[['maIk]]	// Eloquence: .1mYk
pico	[['pi:koU]]	// Eloquence: .1pi.0ko
metatheses	[[m@'taT@si:z]]	// Eloquence: .0mX.1tA.0TX.0siz
pleuropneumonia	[[,plu:roUn@'moUni:@]]	// Eloquence: .2plu.0ro.0nX.1mo.0ni.0x
microphage	[['maIkr@,feIdZ]]	// Eloquence: .1mY.0krx.2feJ
maltose	[['mO:ltoUs]]	// Eloquence: .1mcl.0tos
scintiscan	[['sInt@skan]]	// Eloquence: .1sIn.0tX.0skAn
oogonium	[[,oU@'goUni:@m]]	// Eloquence: .2o.0x.1go.0ni.0xm
microcurie	[['maIkroU,kju:ri:]]	// Eloquence: .1mY.0kro.2kyur.0i
deconcentration	[[,di:kA:ns@n'treIS@n]]	// Eloquence: .2di.0kan.0sXn.1tre.0SXn
retrousse	[[,rEtru:'seI]]	// Eloquence: .2rE.0tru.1se
stereochromic	[[,steIri:@'kroUm@k]]	// Eloquence: .2ste.0ri.0x.1kro.0mXk
teliospore	[['ti:li:@,spO:r]]	// Eloquence: .1ti.0li.0x.2spcr
ok'ing	[[,oU'keIIN]]	// Eloquence: .2o.1ke.0IG
phuc	[['fu:k]]	// Eloquence: .1fuk
mixup	[['mIksVp]]	// Eloquence: .1mIks.0Hp
septuagenarian	[[,sEptu:@dZ@'neIri:@n]]	// Eloquence: .2sEp.0tu.0x.0Jx.1ner.0i.0Xn
dealignment	[[,di:@'laInm@nt]]	// Eloquence: .2di.0x.1lYn.0mXnt
epicycloid	[[,Ep@'saI,klOId]]	// Eloquence: .2E.0pX.1sY.2klOd
oyes	[['oU,jEs]]	// Eloquence: .1o.2yEs
respirometer	[[,rEsp@'rA:m@t3:]]	// Eloquence: .2rEs.0px.1ra.0mx.0FR
ovonic	[[oU'vA:n@k]]	// Eloquence: .0o.1va.0nXk
oyez	[['oU,jEs]]	// Eloquence: .1o.2yEs
supercalender	[['su:p3:,kal@nd3:]]	// Eloquence: .1su.0pR.2kAl.0Xn.0dR
mandalit	[[,mand@'li:t]]	// Eloquence: .2mAn.0dx.1lit
cannonry	[['kan@nri:]]	// Eloquence: .1kA.0nxn.0ri
spermatozoa	[[,sp3:mat@'zoU@]]	// Eloquence: .2spR.0mA.0Fx.1zo.0x
dekameter	[['dEk@,mi:t3:]]	// Eloquence: .1dE.0kx.2mi.0FR
simoniac	[[,saI'moUni:,ak]]	// Eloquence: .2sY.1mo.0ni.2Ak
bimillennia	[[baIm@'lEni:@]]	// Eloquence: .0bY.0mX.1lE.0ni.0x
subceiling	[['sVb,si:lIN]]	// Eloquence: .1sHb.2sil.0IG
creationspren	[[kri:'eIS@n,sprEn]]	// Eloquence: .0kri.1e.0SXn.2sprEn
econometrist	[[@,kA:n@'mEtr@st]]	// Eloquence: .0X.2ka.0nx.1mE.0trXst
rhomboidal	[[,rA:m'bOIt@l]]	// Eloquence: .2ram.1bO.0Fxl
brevet	[[br@'vEt]]	// Eloquence: .0brx.1vEt
fungal	[['fVNg@l]]	// Eloquence: .1fHG.0gxl
slavicist	[['slA:v@s@st]]	// Eloquence: .1sla.0vX.0sXst
oushak	[[,u:'SA:k]]	// Eloquence: .2u.1Sak
paradropped	[['peIr@,drA:pt]]	// Eloquence: .1per.0x.2drapt
applicatory	[['apl@k@,tO:ri:]]	// Eloquence: .1A.0plX.0kx.2tcr.0i
mesoblast	[['mEz@,blast]]	// Eloquence: .1mE.0zx.2blAst
swarthy	[['swO:rDi:]]	// Eloquence: .1swcr.0Di
hierarchization	[[,haI@rA:rk@'zeIS@n]]	// Eloquence: .2hY.0x.0rar.0kX.1ze.0Sxn
crematory	[['kri:m@,tO:ri:]]	// Eloquence: .1kri.0mx.2tcr.0i
atelectases	[[,at@'lEkt@si:z]]	// Eloquence: .2A.0Fx.1lEk.0tx.0siz
callahan	[['kal@,han]]	// Eloquence: .1kA.0lx.2hAn
voilà	[[vwA:'lA:]]	// Eloquence: .0vwa.1la
chimerism	[[k@'mi:r,Iz@m]]	// Eloquence: .0kX.1mir.2I.0zxm
fraîche	[['frES]]	// Eloquence: .1frES
rachitic	[[r@'kIt@k]]	// Eloquence: .0rx.1kI.0FXk
devitalize	[[,di:'vaIt@,laIz]]	// Eloquence: .2di.1vY.0Fx.2lYz
midpeace	[['mId,pi:s]]	// Eloquence: .1mId.2pis
cuish	[['kwIS]]	// Eloquence: .1kwIS
diclinous	[[,daI'klaIn@s]]	// Eloquence: .2dY.1klY.0nxs
fourchette	[[,f3:'SEt]]	// Eloquence: .2fR.1SEt
scalare	[[sk@'leIri:]]	// Eloquence: .0skx.1le.0ri
abenomics	[[,A:beI'nA:m@ks]]	// Eloquence: .2a.0be.1na.0mXks
heliotropic	[[,hi:li:@'trA:p@k]]	// Eloquence: .2hi.0li.0x.1tra.0pXk
decertification	[[,di:s3:t@f@'keIS@n]]	// Eloquence: .2di.0sR.0FX.0fX.1ke.0SXn
retroussé	[[,rEtru:'seI]]	// Eloquence: .2rE.0tru.1se
contrail	[['kA:n,treIl]]	// Eloquence: .1kan.2trel
ascorbate	[[@sh'kO:r,beIt]]	// Eloquence: .0xsh.1kcr.2bet
passphrase	[['pas,freIz]]	// Eloquence: .1pAs.2frez
heliotropin	[[,hi:li:@'troUp@n]]	// Eloquence: .2hi.0li.0x.1tro.0pXn
biafra	[[,bi:'A:fr@]]	// Eloquence: .2bi.1a.0frx
zooxanthella	[[,zoU@,zan'TEl@]]	// Eloquence: .2zo.0x.2zAn.1TEl.0x
occludent	[[@'klu:t@nt]]	// Eloquence: .0x.1klu.0FXnt
pneumatophore	[[,nu:'mat@,fO:r]]	// Eloquence: .2nu.1mA.0Fx.2fcr
suprbay	[['su:p3:,beI]]	// Eloquence: .1su.0pR.2be
expellee	[[,EkspE'li:]]	// Eloquence: .2Ek.0spE.1li
symbiogenetic	[[,sIm,baI,oUdZ@'nEt@k]]	// Eloquence: .2sIm.2bY.2o.0JX.1nE.0FXk
fuckarow	[[,fVk@'roU]]	// Eloquence: .2fHk.0x.1ro
trichinellosis	[[,trIk@n@'loUs@s]]	// Eloquence: .2trI.0kX.0nX.1lo.0sXs
atelectasis	[[,at@'lEkt@s@s]]	// Eloquence: .2A.0Fx.1lEk.0tx.0sXs
sahel	[[s@'hEl]]	// Eloquence: .0sx.1hEl
larboard	[['lA:r,bO:rd]]	// Eloquence: .1lar.2bcrd
confrere	[['kA:n,freIr]]	// Eloquence: .1kan.2frer
dihydrotachysterol	[[,daIhaI,droUht@'kIst@,rO:l]]	// Eloquence: .2dY.0hY.2droh.0tx.1kI.0stx.2rcl
sarcosomal	[[,sA:rk@'soUm@l]]	// Eloquence: .2sar.0kx.1so.0mxl
quale	[['kwA:li:]]	// Eloquence: .1kwa.0li
aquaculturist	[[,akw@'kVltS3:@st]]	// Eloquence: .2A.0kwx.1kHl.0CR.0Xst
balochistan	[[b@'loUtS@,stan]]	// Eloquence: .0bx.1lo.0CX.2stAn
paleolith	[['peIli:@l@T]]	// Eloquence: .1pe.0li.0x.0lXT
inviscid	[[@n'vIs@d]]	// Eloquence: .0Xn.1vI.0sXd
distichous	[['dIst@k@s]]	// Eloquence: .1dI.0stX.0kxs
ampoule	[['am,pju:l]]	// Eloquence: .1Am.2pyul
norovirus	[['nO:r@,vaIr@s]]	// Eloquence: .1ncr.0x.2vY.0rxs
schistosome	[['SIst@,soUm]]	// Eloquence: .1SI.0stx.2som
geometrize	[[dZi:'A:m@,traIz]]	// Eloquence: .0Ji.1a.0mX.2trYz
deselect	[[,di:s@'lEkt]]	// Eloquence: .2di.0sX.1lEkt
squamosal	[[skw@'moUs@l]]	// Eloquence: .0skw.0x.1mo.0sxl
erotomaniacally	[[@,rA:t@m@'naI@k@li:]]	// Eloquence: .0X.2ra.0Fx.0mx.1nY.0x.0kX.0li
pipo	[['pi:poU]]	// Eloquence: .1pi.0po
stopple	[['stA:p@l]]	// Eloquence: .1sta.0pxl
infeasibility	[[@n,fi:z@'bIl@ti:]]	// Eloquence: .0Xn.2fi.0zX.1bIl.0X.0Fi
sacrococcygeal	[[,seIkroU,kA:k'sIdZi:@l]]	// Eloquence: .2se.0kro.2kak.1sI.0Ji.0xl
flaubertian	[[,floU'b3:S@n]]	// Eloquence: .2flo.1bR.0SXn
mizar	[['maI,zA:r]]	// Eloquence: .1mY.2zar
cariogenic	[[,keIri:@'dZEn@k]]	// Eloquence: .2ke.0ri.0x.1JE.0nXk
slalomist	[['slA:l@m@st]]	// Eloquence: .1slal.0x.0mXst
spumone	[[sp@'moUni:]]	// Eloquence: .0spX.1mo.0ni
fascioliases	[[f@,si:@'laI@si:z]]	// Eloquence: .0fx.2si.0x.1lY.0x.0siz
coelenterates	[[si:'lEnt@,reIts]]	// Eloquence: .0si.1lEn.0tx.2rets
carrefour	[['keIr@,fO:r]]	// Eloquence: .1ker.0X.2fcr
sahib	[['sA:,hIb]]	// Eloquence: .1sa.2hIb
spumoni	[[sp@'moUni:]]	// Eloquence: .0spX.1mo.0ni
arquebus	[['A:rkw@b@s]]	// Eloquence: .1ar.0kwX.0bxs
comeuppance	[[,kV'mVp@ns]]	// Eloquence: .2kH.1mH.0pXns
cromlech	[['krA:m,lEk]]	// Eloquence: .1kram.2lEk
parafoil	[['peIr@,fOIl]]	// Eloquence: .1per.0x.2fOl
voila	[[vwA:'lA:]]	// Eloquence: .0vwa.1la
hydrophanous	[[,haI'drA:f@n@s]]	// Eloquence: .2hY.1dra.0fx.0nxs
iliac	[['Ili:,ak]]	// Eloquence: .1I.0li.2Ak
descartes	[[,deI'kA:rt]]	// Eloquence: .2de.1kart
pisa	[['pi:z@]]	// Eloquence: .1pi.0zx
bahaman	[[b@'heIm@n]]	// Eloquence: .0bx.1he.0mXn
eremophobia	[[,eIr@moU'foUbi:@]]	// Eloquence: .2e.0rx.0mo.1fo.0bi.0x
sultana	[[s@l'tan@]]	// Eloquence: .0sxl.1tA.0nx
insubstantiality	[[,Ins@b,stanSi:'al@ti:]]	// Eloquence: .2In.0sxb.2stAn.0Si.1Al.0X.0Fi
salimetry	[[s@'lIm@tri:]]	// Eloquence: .0sx.1lI.0mX.0tri
